protein_id,motif_ac,start_pos,end_pos,score,length
Q8N1V2,PS50082,541,582,0,42
Q8N1V2,PS50082,583,620,0,38
Q8N2I9,PS50011,35,332,0,298
Q8N2I9,PS00108,193,205,,13
Q8N2W9,PS50800,12,46,0,35
Q8N2W9,PS51466,119,279,0,161
Q8N2W9,PS51044,311,392,0,82
Q8N371,PS51184,271,416,0,146
Q8N392,PS50238,324,523,0,200
Q8N3G9,PS50093,177,210,0,34
Q8N3J2,PS51143,241,472,0,232
Q8N3J2,PS00092,284,290,,7
Q8N3J5,PS51746,94,346,0,253
Q8N3J5,PS01032,122,130,,9
Q8N3P4,PS50082,195,236,0,42
Q8N3P4,PS50294,195,236,0,42
Q8N3P4,PS50089,1258,1310,0,53
Q8N3R9,PS51022,120,177,0,58
Q8N3R9,PS51022,179,235,0,57
Q8N3R9,PS50106,256,336,0,81
Q8N3R9,PS50002,345,417,0,73
Q8N3R9,PS50052,479,660,0,182
Q8N3R9,PS00856,514,531,,18
Q8N3Y1,PS50181,113,159,0,47
Q8N3Y1,PS50294,204,318,0,115
Q8N3Y1,PS00678,272,286,,15
Q8N3Y1,PS50294,428,510,0,83
Q8N3Y1,PS50082,471,510,0,40
Q8N3Z6,PS50158,243,257,0,15
Q8N3Z6,PS50158,263,279,0,17
Q8N3Z6,PS50158,350,365,0,16
Q8N427,PS51352,1,119,0,119
Q8N427,PS00194,31,49,,19
Q8N427,PS51374,154,311,0,158
Q8N427,PS51374,316,450,0,135
Q8N427,PS51374,451,588,0,138
Q8N488,PS50199,21,50,0,30
Q8N488,PS01358,25,44,,20
Q8N4C6,PS50222,8,43,0,36
Q8N4C6,PS50222,60,77,0,18
Q8N4C6,PS50222,182,217,0,36
Q8N4C6,PS50222,219,252,0,34
Q8N4C6,PS50222,317,352,0,36
Q8N4C8,PS50011,25,289,0,265
Q8N4C8,PS00107,31,54,,24
Q8N4C8,PS00028,129,151,,23
Q8N4C8,PS00108,149,161,,13
Q8N4C8,PS50219,1019,1306,0,288
Q8N4Q1,PS51808,61,105,0,45
Q8N4S9,PS51225,188,367,0,180
Q8N4S9,PS51980,440,551,0,112
Q8N4X5,PS50003,175,271,1,97
Q8N4X5,PS50003,353,447,1,95
Q8N554,PS51915,77,163,0,87
Q8N554,PS00028,436,459,,24
Q8N554,PS50157,465,495,0,31
Q8N554,PS00028,467,490,,24
Q8N554,PS50157,496,523,0,28
Q8N554,PS00028,498,518,,21
Q8N554,PS50157,524,551,0,28
Q8N554,PS00028,526,546,,21
Q8N554,PS50157,554,582,0,29
Q8N554,PS00028,556,577,,22
Q8N556,PS50003,153,249,1,97
Q8N556,PS50003,347,441,1,95
Q8N567,PS50158,130,144,0,15
Q8N567,PS50158,185,201,0,17
Q8N5A5,PS50103,175,201,0,27
Q8N5A5,PS50174,333,379,0,47
Q8N5H7,PS50001,220,319,0,100
Q8N5H7,PS50009,586,854,0,269
Q8N5P1,PS50103,191,218,0,28
Q8N5P1,PS50103,220,247,0,28
Q8N5P1,PS50103,248,271,0,24
Q8N5Y2,PS51640,168,517,0,350
Q8N668,PS51269,118,186,0,69
Q8N697,PS01023,195,207,,13
Q8N697,PS00079,490,510,,21
Q8N6S4,PS50297,136,199,0,64
Q8N6S4,PS50088,143,175,0,33
Q8N6T3,PS50115,7,124,0,118
Q8N6T7,PS50305,27,272,0,246
Q8N7B1,PS50815,29,234,0,206
Q8N7U6,PS50222,561,596,0,36
Q8N7U6,PS50222,597,632,0,36
Q8N7U6,PS00018,610,622,,13
Q8N841,PS51221,106,449,0,344
Q8N895,PS50157,253,280,0,28
Q8N895,PS00028,255,275,,21
Q8N895,PS50157,281,308,0,28
Q8N895,PS00028,283,303,,21
Q8N895,PS50157,309,336,0,28
Q8N895,PS00028,311,331,,21
Q8N895,PS50157,337,364,0,28
Q8N895,PS00028,339,359,,21
Q8N895,PS50157,365,392,0,28
Q8N895,PS00028,367,387,,21
Q8N895,PS50157,393,420,0,28
Q8N895,PS00028,395,415,,21
Q8N895,PS50157,421,448,0,28
Q8N895,PS00028,423,443,,21
Q8N895,PS50157,449,476,0,28
Q8N895,PS00028,451,471,,21
Q8N895,PS50157,477,504,0,28
Q8N895,PS00028,479,499,,21
Q8N895,PS50157,505,532,0,28
Q8N895,PS00028,507,527,,21
Q8N895,PS50157,533,556,0,24
Q8N895,PS00028,535,556,,22
Q8N9F0,PS51186,143,283,0,141
Q8N9N2,PS50084,101,148,0,48
Q8N9N8,PS50832,5,89,0,85
Q8NAG6,PS50297,11,140,0,130
Q8NAG6,PS50088,39,74,0,36
Q8NAG6,PS50088,75,107,0,33
Q8NAG6,PS50954,355,399,0,45
Q8NAG6,PS50164,448,566,0,119
Q8NAP3,PS50097,33,100,0,68
Q8NAP3,PS50157,342,369,0,28
Q8NAP3,PS00028,344,364,,21
Q8NAP3,PS50157,371,400,0,30
Q8NAP3,PS50157,460,487,0,28
Q8NAP3,PS00028,462,482,,21
Q8NAP3,PS50157,488,515,0,28
Q8NAP3,PS00028,490,510,,21
Q8NAP3,PS50157,516,544,0,29
Q8NAP3,PS00028,518,539,,22
Q8NAP3,PS50157,1010,1037,0,28
Q8NAP3,PS00028,1012,1032,,21
Q8NAP3,PS50157,1038,1065,0,28
Q8NAP3,PS00028,1040,1060,,21
Q8NAP3,PS50157,1066,1093,0,28
Q8NAP3,PS00028,1068,1088,,21
Q8NAP3,PS00028,1096,1116,,21
Q8NAP3,PS50157,1125,1152,0,28
Q8NAP3,PS00028,1127,1147,,21
Q8NB16,PS50011,194,469,0,276
Q8NB78,PS51050,133,193,0,61
Q8NB78,PS50934,275,373,0,99
Q8NB90,PS51257,1,27,0,27
Q8NB90,PS00674,493,511,,19
Q8NB90,PS00674,766,784,,19
Q8NBI2,PS50939,12,219,0,208
Q8NBU5,PS00674,231,250,,20
Q8NC56,PS50954,1,42,0,42
Q8NC60,PS51721,202,503,0,302
Q8NCC5,PS50850,23,480,0,458
Q8NCG7,PS00120,437,446,,10
Q8NCN4,PS50089,68,107,0,40
Q8NCN4,PS00518,83,92,,10
Q8NCU7,PS50004,253,369,0,117
Q8NDI1,PS51840,8,158,0,151
Q8NDI1,PS50021,443,548,0,106
Q8NDI1,PS51848,1056,1212,0,157
Q8NDL9,PS52035,157,570,0,414
Q8NDX5,PS51024,776,810,0,35
Q8NDX5,PS50105,919,983,0,65
Q8NE09,PS50132,852,976,0,125
Q8NE09,PS50132,1021,1127,0,107
Q8NE71,PS50893,304,548,0,245
Q8NE71,PS00211,452,466,,15
Q8NE71,PS50893,625,840,0,216
Q8NE71,PS00211,743,757,,15
Q8NEB9,PS51547,35,184,0,150
Q8NEB9,PS51545,283,520,0,238
Q8NEB9,PS50290,605,871,0,267
Q8NEB9,PS00915,635,649,,15
Q8NEB9,PS00916,728,748,,21
Q8NEV4,PS50011,21,287,0,267
Q8NEV4,PS00107,27,50,,24
Q8NEV4,PS51456,338,1053,0,716
Q8NEV4,PS50096,1057,1084,0,28
Q8NEV4,PS50096,1082,1111,0,30
Q8NEV4,PS50096,1346,1375,0,30
Q8NEY3,PS50021,49,155,0,107
Q8NEZ4,PS00354,31,42,,12
Q8NEZ4,PS51805,227,331,0,105
Q8NEZ4,PS50016,341,391,0,51
Q8NEZ4,PS50089,344,389,0,46
Q8NEZ4,PS01359,344,409,,66
Q8NEZ4,PS01359,359,459,,101
Q8NEZ4,PS50016,388,438,0,51
Q8NEZ4,PS01359,435,517,,83
Q8NEZ4,PS50216,436,473,0,38
Q8NEZ4,PS50016,464,520,0,57
Q8NEZ4,PS50016,957,1010,0,54
Q8NEZ4,PS01359,960,1028,,69
Q8NEZ4,PS01359,977,1054,,78
Q8NEZ4,PS50016,1007,1057,0,51
Q8NEZ4,PS50016,1084,1139,0,56
Q8NEZ4,PS00152,1406,1415,,10
Q8NEZ4,PS51805,4399,4507,0,109
Q8NEZ4,PS51542,4545,4605,0,61
Q8NEZ4,PS51543,4606,4691,0,86
Q8NEZ4,PS50280,4771,4887,0,117
Q8NEZ4,PS50868,4895,4911,0,17
Q8NF37,PS50222,379,414,0,36
Q8NF37,PS50222,451,486,0,36
Q8NFA0,PS50222,91,126,0,36
Q8NFA0,PS50222,228,263,0,36
Q8NFA0,PS00018,241,253,,13
Q8NFA0,PS50222,264,299,0,36
Q8NFA0,PS00018,277,289,,13
Q8NFA0,PS51283,369,585,0,217
Q8NFA0,PS50235,734,1567,0,834
Q8NFA0,PS00972,735,750,,16
Q8NFA0,PS00973,1510,1527,,18
Q8NFG4,PS51834,86,558,0,473
Q8NFH5,PS51472,170,250,0,81
Q8NFM7,PS51534,355,509,0,155
Q8NFP4,PS50835,24,123,0,100
Q8NFP4,PS00699,29,36,,8
Q8NFP4,PS50835,132,230,0,99
Q8NFP4,PS50835,240,323,0,84
Q8NFP4,PS50835,338,432,0,95
Q8NFP4,PS50835,440,532,0,93
Q8NFP4,PS50835,539,631,0,93
Q8NFP4,PS50853,643,743,0,101
Q8NFP4,PS50060,751,918,0,168
Q8NFT6,PS51265,294,343,0,50
Q8NFU3,PS50206,17,115,0,99
Q8NFU7,PS51058,584,625,0,42
Q8NFZ5,PS51801,397,429,0,33
Q8NG50,PS50102,15,98,0,84
Q8NG66,PS50011,29,287,0,259
Q8NG66,PS00108,154,166,,13
Q8NHP6,PS50191,82,239,0,158
Q8NHP6,PS50202,327,445,0,119
Q8NHQ1,PS50005,483,516,0,34
Q8NHQ1,PS50293,483,516,0,34
Q8NHS3,PS50850,38,507,0,470
Q8NHU6,PS51644,3,76,0,74
Q8NHU6,PS51644,233,302,0,70
Q8NHU6,PS51644,337,406,0,70
Q8NHU6,PS50304,513,570,0,58
Q8NHU6,PS50304,703,760,0,58
Q8NHV1,PS51720,6,210,0,205
Q8NHV4,PS50294,1,244,0,244
Q8NHV4,PS50082,81,114,0,34
Q8NHV4,PS00678,92,106,,15
Q8NHV4,PS00678,178,192,,15
Q8NHV9,PS50071,101,161,0,61
Q8NHV9,PS00027,136,159,,24
Q8TAD8,PS50006,281,344,1,64
Q8TAF3,PS50082,26,60,0,35
Q8TAF3,PS50294,26,289,0,264
Q8TAF3,PS50082,71,112,0,42
Q8TAF3,PS00678,90,104,,15
Q8TAF3,PS50082,113,154,0,42
Q8TAF3,PS00678,132,146,,15
Q8TAF3,PS50082,164,205,0,42
Q8TAF3,PS50082,206,247,0,42
Q8TAI7,PS51421,1,183,0,183
Q8TAS1,PS50011,23,304,0,282
Q8TAS1,PS50102,324,399,0,76
Q8TAT5,PS51068,2,137,0,136
Q8TAT5,PS51066,247,281,0,35
Q8TAT5,PS01242,254,280,,27
Q8TAT5,PS50199,317,346,0,30
Q8TAT5,PS01358,321,340,,20
Q8TAT5,PS51999,507,550,0,44
Q8TAT5,PS51999,554,596,0,43
Q8TB37,PS01215,174,190,,17
Q8TBE0,PS51038,624,779,0,156
Q8TBK2,PS50280,60,286,0,227
Q8TBZ6,PS51675,89,279,0,191
Q8TC29,PS51665,160,252,0,93
Q8TC84,PS50853,8,108,0,101
Q8TC84,PS50297,114,330,0,217
Q8TC84,PS50088,143,175,0,33
Q8TC84,PS50088,176,208,0,33
Q8TC84,PS50088,209,241,0,33
Q8TC84,PS50088,243,276,0,34
Q8TC84,PS50088,277,309,0,33
Q8TCE6,PS50211,1,357,0,357
Q8TCF1,PS51039,4,52,0,49
Q8TCF1,PS51039,58,106,0,49
Q8TCG2,PS50290,120,451,0,332
Q8TCS8,PS00659,157,166,,10
Q8TCS8,PS50084,605,664,0,60
Q8TCS8,PS50126,679,750,0,72
Q8TCY9,PS51717,689,929,0,241
Q8TD08,PS50011,13,304,0,292
Q8TD08,PS00107,19,43,,25
Q8TD08,PS01351,48,149,,102
Q8TD19,PS50011,52,308,0,257
Q8TD19,PS00108,172,184,,13
Q8TD19,PS50012,388,444,0,57
Q8TD19,PS50012,445,498,0,54
Q8TD19,PS50012,499,550,0,52
Q8TD19,PS50012,551,615,0,65
Q8TD19,PS50012,616,668,0,53
Q8TD19,PS50012,669,726,0,58
Q8TD26,PS50013,375,418,0,44
Q8TD26,PS51192,473,647,0,175
Q8TD26,PS00690,593,602,,10
Q8TD26,PS51194,787,956,0,170
Q8TDB6,PS50089,561,600,0,40
Q8TDB6,PS00518,577,586,,10
Q8TDD1,PS51195,96,124,0,29
Q8TDD1,PS51192,127,299,0,173
Q8TDD1,PS00039,245,253,,9
Q8TDD1,PS51194,326,473,0,148
Q8TDG4,PS51192,346,518,0,173
Q8TDG4,PS51194,566,758,0,193
Q8TDM6,PS50209,1,90,0,90
Q8TDM6,PS50106,620,710,0,91
Q8TDM6,PS50106,705,796,0,92
Q8TDM6,PS50106,1350,1429,0,80
Q8TDM6,PS50106,1501,1582,0,82
Q8TDM6,PS00626,1516,1526,,11
Q8TDM6,PS50002,1593,1661,0,69
Q8TDM6,PS50052,1775,1905,0,131
Q8TDY4,PS00815,136,152,,17
Q8TDY4,PS50003,302,394,1,93
Q8TDY4,PS50115,426,551,0,126
Q8TDY4,PS50297,590,674,0,85
Q8TDY4,PS50088,621,653,0,33
Q8TDZ2,PS50021,508,612,0,105
Q8TDZ2,PS50023,695,757,0,63
Q8TDZ2,PS00478,697,731,,35
Q8TDZ2,PS51848,918,1067,0,150
Q8TE54,PS50801,492,641,0,150
Q8TEC5,PS50089,12,53,0,42
Q8TEC5,PS00518,28,37,,10
Q8TEC5,PS50002,125,184,0,60
Q8TEC5,PS50002,187,252,0,66
Q8TEC5,PS50002,380,441,0,62
Q8TED0,PS50294,34,285,0,252
Q8TED0,PS50082,118,159,0,42
Q8TED0,PS00678,137,151,,15
Q8TED0,PS50082,244,285,0,42
Q8TEK3,PS51569,16,330,0,315
Q8TEQ6,PS50082,60,104,0,45
Q8TEQ6,PS50294,60,720,0,661
Q8TEQ6,PS00678,82,96,,15
Q8TEQ6,PS50082,241,264,0,24
Q8TEQ6,PS00678,395,409,,15
Q8TEQ6,PS50082,635,668,0,34
Q8TEQ6,PS00678,655,669,,15
Q8TER5,PS50010,1085,1253,0,169
Q8TER5,PS50003,1265,1372,0,108
Q8TEV9,PS51834,48,910,0,863
Q8TEW0,PS50106,271,347,0,77
Q8TEW0,PS50106,461,546,0,86
Q8TEW0,PS50106,590,665,0,76
Q8TEX9,PS50166,24,90,0,67
Q8TEX9,PS50077,391,431,0,41
Q8TEX9,PS00118,725,732,,8
Q8TEX9,PS50077,900,938,0,39
Q8TF30,PS51082,739,756,0,18
Q8TF46,PS01175,784,808,,25
Q8TF66,PS51450,102,123,0,22
Q8TF66,PS51450,126,147,0,22
Q8TF66,PS51450,150,171,0,22
Q8TF66,PS51450,174,195,0,22
Q8TF66,PS51450,198,219,0,22
Q8TF66,PS51450,222,243,0,22
Q8TF66,PS51450,246,267,0,22
Q8TF66,PS51450,270,291,0,22
Q8TF66,PS51450,294,315,0,22
Q8TF66,PS51450,318,339,0,22
Q8TF66,PS51450,342,363,0,22
Q8TF66,PS51450,366,387,0,22
Q8TF66,PS51450,390,411,0,22
Q8TF66,PS51450,414,435,0,22
Q8TF71,PS50850,287,515,0,229
Q8TF74,PS51082,36,53,0,18
Q8TF76,PS50011,484,798,0,315
Q8TF76,PS00107,490,511,,22
Q8WTR7,PS50805,6,75,0,70
Q8WTR7,PS50157,209,236,0,28
Q8WTR7,PS00028,211,231,,21
Q8WTR7,PS50157,265,291,0,27
Q8WTR7,PS50157,320,347,0,28
Q8WTR7,PS00028,322,342,,21
Q8WTR7,PS50157,347,374,0,28
Q8WTR7,PS00028,349,369,,21
Q8WTR7,PS50157,375,402,0,28
Q8WTR7,PS00028,377,397,,21
Q8WTR7,PS50157,403,430,0,28
Q8WTR7,PS50157,431,458,0,28
Q8WTR7,PS00028,433,453,,21
Q8WTR7,PS50157,459,486,0,28
Q8WTR7,PS00028,461,481,,21
Q8WTR7,PS50157,487,514,0,28
Q8WTR7,PS00028,489,509,,21
Q8WTR7,PS50157,515,542,0,28
Q8WTR7,PS00028,517,537,,21
Q8WTR7,PS50157,562,585,0,24
Q8WTR7,PS00028,564,584,,21
Q8WTR7,PS50157,591,618,0,28
Q8WTR7,PS00028,593,613,,21
Q8WTR7,PS50157,646,673,0,28
Q8WTR7,PS00028,648,668,,21
Q8WTR7,PS50157,674,701,0,28
Q8WTR7,PS00028,676,696,,21
Q8WTR7,PS50157,702,729,0,28
Q8WTR7,PS00028,704,724,,21
Q8WTR7,PS50157,730,757,0,28
Q8WTR7,PS00028,732,752,,21
Q8WTR7,PS50157,758,785,0,28
Q8WTR7,PS00028,760,780,,21
Q8WTR7,PS50157,786,813,0,28
Q8WTR7,PS00028,788,808,,21
Q8WTR7,PS50157,814,841,0,28
Q8WTR7,PS00028,816,836,,21
Q8WTR7,PS50157,842,869,0,28
Q8WTR7,PS00028,844,864,,21
Q8WU90,PS50103,99,126,0,28
Q8WU90,PS50103,174,212,0,39
Q8WUB8,PS50016,377,436,0,60
Q8WUB8,PS01359,401,478,,78
Q8WUB8,PS50016,433,481,0,49
Q8WUD6,PS00379,114,136,,23
Q8WUD6,PS00189,268,297,,30
Q8WUF5,PS50297,626,731,0,106
Q8WUF5,PS50088,659,691,0,33
Q8WUF5,PS50088,692,724,0,33
Q8WUF5,PS50002,758,820,0,63
Q8WUH2,PS50219,24,297,0,274
Q8WUH2,PS50236,564,728,0,165
Q8WUJ0,PS50054,28,176,0,149
Q8WUJ0,PS50056,96,154,0,59
Q8WUM4,PS51180,3,392,0,390
Q8WUP2,PS50023,181,242,0,62
Q8WUP2,PS00478,183,218,,36
Q8WUP2,PS00478,243,276,,34
Q8WUP2,PS50023,243,300,0,58
Q8WUP2,PS50023,301,370,0,70
Q8WUP2,PS00478,303,342,,40
Q8WUU5,PS50114,9,33,0,25
Q8WUY3,PS50191,2895,3056,0,162
Q8WUY9,PS50186,24,108,0,85
Q8WUY9,PS50238,201,393,0,193
Q8WV22,PS50081,176,228,1,53
Q8WV22,PS50089,191,232,0,42
Q8WV28,PS50001,346,453,0,108
Q8WV44,PS50089,20,61,0,42
Q8WV44,PS00518,35,44,,10
Q8WV44,PS50119,222,263,0,42
Q8WV44,PS50188,413,630,0,218
Q8WVJ2,PS51203,14,104,0,91
Q8WVJ9,PS50888,66,117,0,52
Q8WVR3,PS00879,76,92,,17
Q8WVT3,PS50005,545,578,0,34
Q8WVT3,PS50293,545,687,0,143
Q8WVT3,PS50005,580,613,0,34
Q8WVT3,PS50005,620,653,0,34
Q8WVT3,PS50005,654,687,0,34
Q8WVY7,PS50053,3,81,0,79
Q8WVY7,PS50969,133,294,0,162
Q8WW38,PS51810,244,277,0,34
Q8WW38,PS50157,296,325,0,30
Q8WW38,PS00028,298,320,,23
Q8WW38,PS50157,363,390,0,28
Q8WW38,PS00028,365,385,,21
Q8WW38,PS51810,542,575,0,34
Q8WW38,PS51810,681,714,0,34
Q8WW38,PS51810,848,881,0,34
Q8WW38,PS51810,1113,1146,0,34
Q8WWM7,PS52002,122,199,0,78
Q8WWM9,PS01033,18,167,0,150
Q8WWY3,PS51358,215,333,0,119
Q8WXD5,PS52002,7,74,0,68
Q8WXD5,PS52001,69,167,0,99
Q8WXG1,PS51918,69,289,0,221
Q8WXI9,PS50114,414,444,0,31
Q8WXU2,PS51203,3,87,0,85
Q8WXU2,PS50005,290,323,0,34
Q8WXU2,PS50293,290,399,0,110
Q8WXU2,PS50005,324,357,0,34
Q8WXU2,PS50005,366,399,0,34
Q8WXX5,PS50076,15,82,0,68
Q8WXX5,PS00636,59,78,,20
Q8WY41,PS51522,213,267,0,55
Q8WY54,PS51746,231,488,0,258
Q8WY54,PS01032,268,276,,9
Q8WYP5,PS00228,1,4,,4
Q8WYQ5,PS50020,301,334,0,34
Q8WYQ5,PS50137,511,578,0,68
Q92466,PS50082,238,280,0,43
Q92466,PS50294,238,325,0,88
Q92466,PS00678,258,272,,15
Q92499,PS51195,2,30,0,29
Q92499,PS51192,33,94,0,62
Q92499,PS50188,70,247,0,178
Q92499,PS51192,255,428,0,174
Q92499,PS51194,493,681,0,189
Q92503,PS50904,3,175,0,173
Q92503,PS50191,319,495,0,177
Q92503,PS50866,521,674,0,154
Q92538,PS50190,693,883,0,191
Q92547,PS50172,101,172,0,72
Q92547,PS50172,195,284,0,90
Q92547,PS50172,354,444,0,91
Q92547,PS50172,548,633,0,86
Q92547,PS50172,641,738,0,98
Q92547,PS50172,900,991,0,92
Q92547,PS50172,1259,1351,0,93
Q92552,PS51375,140,175,0,36
Q92558,PS51082,497,514,0,18
Q92560,PS52048,4,235,0,232
Q92560,PS52049,670,698,0,29
Q92562,PS50275,154,547,0,394
Q92564,PS51229,101,287,0,187
Q92575,PS50033,315,393,0,79
Q92609,PS50086,81,359,0,279
Q92615,PS50961,150,239,0,90
Q92619,PS51741,269,539,0,271
Q92619,PS50081,702,747,1,46
Q92619,PS00479,703,747,,45
Q92619,PS50238,761,974,0,214
Q92620,PS51192,542,705,0,164
Q92620,PS00690,647,656,,10
Q92620,PS51194,727,902,0,176
Q92622,PS50826,48,189,0,142
Q92624,PS50005,288,321,0,34
Q92624,PS50005,429,462,0,34
Q92624,PS50293,429,462,0,34
Q92681,PS50030,571,611,0,41
Q92688,PS51450,43,64,0,22
Q92688,PS51450,65,84,0,20
Q92688,PS51450,89,110,0,22
Q92688,PS51450,114,135,0,22
Q92696,PS51147,44,78,0,35
Q92696,PS51147,88,122,0,35
Q92696,PS51147,124,158,0,35
Q92696,PS51147,159,193,0,35
Q92696,PS51147,207,241,0,35
Q92696,PS51147,363,397,0,35
Q92696,PS51450,442,463,0,22
Q92696,PS51450,464,486,0,23
Q92696,PS51450,487,508,0,22
Q92696,PS51450,509,530,0,22
Q92696,PS51450,534,555,0,22
Q92698,PS51192,170,345,0,176
Q92698,PS51194,500,653,0,154
Q92750,PS51119,256,353,0,98
Q92766,PS50157,66,93,0,28
Q92766,PS00028,68,88,,21
Q92766,PS50157,97,124,0,28
Q92766,PS00028,99,119,,21
Q92766,PS50157,125,152,0,28
Q92766,PS00028,127,147,,21
Q92766,PS50157,208,235,0,28
Q92766,PS00028,210,230,,21
Q92766,PS00028,237,258,,22
Q92766,PS50157,316,343,0,28
Q92766,PS00028,318,338,,21
Q92766,PS50157,643,670,0,28
Q92766,PS00028,645,665,,21
Q92766,PS50157,671,698,0,28
Q92766,PS50157,699,722,0,24
Q92766,PS00028,701,722,,22
Q92766,PS50157,753,780,0,28
Q92766,PS00028,755,775,,21
Q92766,PS50157,790,820,0,31
Q92766,PS00028,792,813,,22
Q92766,PS50157,1246,1273,0,28
Q92766,PS00028,1248,1268,,21
Q92766,PS50157,1393,1420,0,28
Q92766,PS00028,1395,1415,,21
Q92766,PS50157,1512,1539,0,28
Q92766,PS00028,1514,1534,,21
Q92766,PS50157,1540,1567,0,28
Q92766,PS00028,1542,1562,,21
Q92804,PS50102,234,320,0,87
Q92804,PS50199,354,385,0,32
Q92804,PS01358,358,379,,22
Q92805,PS50913,688,737,0,50
Q92820,PS51275,25,318,0,294
Q92831,PS51186,503,651,0,149
Q92831,PS50014,723,827,0,105
Q92831,PS00633,745,802,,58
Q92833,PS51183,557,598,0,42
Q92833,PS51011,621,713,0,93
Q92833,PS51184,884,1048,0,165
Q92834,PS00626,40,50,,11
Q92834,PS50012,54,105,0,52
Q92834,PS50012,106,158,0,53
Q92834,PS50012,159,208,0,50
Q92834,PS00626,195,205,,11
Q92834,PS50012,209,261,0,53
Q92834,PS00626,248,258,,11
Q92834,PS50012,261,313,0,53
Q92834,PS00626,300,310,,11
Q92834,PS50012,314,367,0,54
Q92845,PS50176,589,633,0,45
Q92854,PS51004,19,500,0,482
Q92854,PS50835,554,636,0,83
Q92878,PS51131,635,734,0,100
Q92888,PS50010,416,605,0,190
Q92888,PS50003,647,760,0,114
Q92896,PS51289,116,149,0,34
Q92896,PS51289,150,212,0,63
Q92896,PS51289,215,278,0,64
Q92896,PS51289,286,346,0,61
Q92896,PS51289,347,413,0,67
Q92896,PS51289,414,473,0,60
Q92896,PS51289,475,537,0,63
Q92896,PS51289,538,604,0,67
Q92896,PS51289,609,668,0,60
Q92896,PS51289,670,728,0,59
Q92896,PS51289,729,788,0,60
Q92896,PS51289,796,856,0,61
Q92896,PS51289,858,911,0,54
Q92896,PS51289,912,979,0,68
Q92896,PS51289,980,1035,0,56
Q92896,PS51289,1041,1101,0,61
Q92900,PS51997,115,272,0,158
Q92903,PS01315,375,401,,27
Q92905,PS50249,55,192,0,138
Q92908,PS50114,384,438,0,55
Q92908,PS00344,390,414,,25
Q92908,PS50114,438,491,0,54
Q92908,PS00344,444,468,,25
Q92917,PS50174,164,210,0,47
Q92956,PS50050,41,75,0,35
Q92956,PS50050,77,119,0,43
Q92956,PS00652,78,119,,42
Q92968,PS50002,272,336,0,65
Q92988,PS50071,115,175,0,61
Q92988,PS00027,150,173,,24
Q92993,PS51726,227,504,0,278
Q93008,PS50235,1557,1956,0,400
Q93008,PS00972,1558,1573,,16
Q93008,PS00973,1863,1880,,18
Q93009,PS50144,68,195,0,128
Q93009,PS50235,214,521,0,308
Q93009,PS00972,215,230,,16
Q93009,PS00973,448,465,,18
Q93062,PS50102,24,101,0,78
Q95460,PS50835,203,299,0,97
Q95460,PS00290,276,282,,7
Q969G3,PS50118,66,134,0,69
Q969H0,PS50181,278,324,0,47
Q969H0,PS50294,376,659,0,284
Q969H0,PS50082,391,416,0,26
Q969H0,PS50082,417,456,0,40
Q969H0,PS00678,434,448,,15
Q969H0,PS50082,457,496,0,40
Q969H0,PS00678,474,488,,15
Q969H0,PS50082,497,536,0,40
Q969H0,PS50082,537,576,0,40
Q969H0,PS00678,554,568,,15
Q969H0,PS50082,577,616,0,40
Q969H0,PS00678,594,608,,15
Q969H0,PS50082,620,659,0,40
Q969H0,PS00678,637,651,,15
Q969K4,PS50297,1,76,0,76
Q969K4,PS50088,35,67,0,33
Q969K4,PS50097,115,182,0,68
Q969K4,PS50097,272,346,0,75
Q969L4,PS52002,16,88,0,73
Q969P6,PS52038,268,601,0,334
Q969P6,PS00176,546,564,,19
Q969Q6,PS00018,286,298,,13
Q969S2,PS51068,2,156,0,155
Q969S2,PS51066,284,320,0,37
Q969S3,PS00028,6,28,,23
Q969S3,PS00028,69,91,,23
Q969V5,PS50089,302,340,0,39
Q969X0,PS51776,24,106,0,83
Q969X0,PS51777,130,201,0,72
Q969X6,PS50294,12,322,0,311
Q969Y2,PS51709,249,416,0,168
Q969Z0,PS51286,561,619,0,59
Q96A49,PS50858,158,210,0,53
Q96AD5,PS51257,1,28,0,28
Q96AD5,PS51635,10,179,0,170
Q96AE7,PS50005,295,328,0,34
Q96AE7,PS50293,295,328,0,34
Q96AE7,PS50005,619,652,0,34
Q96AE7,PS50293,619,722,0,104
Q96AE7,PS50005,689,722,0,34
Q96AE7,PS50293,1014,1118,0,105
Q96AE7,PS50005,1085,1118,0,34
Q96AG3,PS50920,311,413,0,103
Q96AP4,PS00028,4,24,,21
Q96AP4,PS50157,193,220,0,28
Q96AP4,PS00028,195,215,,21
Q96AP7,PS50835,26,143,0,118
Q96AP7,PS50835,167,242,0,76
Q96B97,PS50002,1,58,0,58
Q96B97,PS50002,98,157,0,60
Q96B97,PS50002,267,328,0,62
Q96BA8,PS50217,290,353,0,64
Q96BA8,PS00036,295,310,,16
Q96BK5,PS50174,26,72,0,47
Q96BM9,PS51417,14,181,0,168
Q96BP2,PS51808,42,84,0,43
Q96BS2,PS50222,110,145,0,36
Q96BS2,PS00018,123,135,,13
Q96BT7,PS00050,94,109,,16
Q96BT7,PS51471,220,337,0,118
Q96BY6,PS50003,181,290,1,110
Q96BY6,PS51650,672,850,0,179
Q96BY6,PS51651,1690,2150,0,461
Q96C10,PS51192,11,188,0,178
Q96C10,PS51194,350,514,0,165
